SECTIONS,shipmonth,weight,status,region,TITLED,wgtadj,jstatus,jprice,jsqft,jbedroom,price,sqft,jtitle,jlocation,jfoundation,jsecured,bedrooms,location,foundation,secured,controlid
1,201612,1.0,3,5,9,1.077090900416799,R,9,9,9,9,9,9,9,9,9,9,9,9,9,16120834
1,201612,1.0,3,5,9,1.077090900416799,R,9,9,9,9,9,9,9,9,9,9,9,9,9,16120835
1,201612,1.0,3,5,9,1.077090900416799,R,9,9,9,9,9,9,9,9,9,9,9,9,9,16120836
1,201612,1.0,3,5,9,1.077090900416799,R,9,9,9,9,9,9,9,9,9,9,9,9,9,16120837
1,201612,1.0,3,5,9,1.077090900416799,R,9,9,9,9,9,9,9,9,9,9,9,9,9,16120838
1,201612,1.0,3,5,9,1.077090900416799,R,9,9,9,9,9,9,9,9,9,9,9,9,9,16120839
1,201612,1.0,3,5,9,1.077090900416799,R,9,9,9,9,9,9,9,9,9,9,9,9,9,16120840
1,201612,1.0,3,5,9,1.077090900416799,R,9,9,9,9,9,9,9,9,9,9,9,9,9,16120841
1,201612,1.0,3,5,9,1.077090900416799,R,9,9,9,9,9,9,9,9,9,9,9,9,9,16120842
1,201612,1.0,3,5,9,1.077090900416799,R,9,9,9,9,9,9,9,9,9,9,9,9,9,16120843
1,201612,1.0,3,5,9,1.077090900416799,R,9,9,9,9,9,9,9,9,9,9,9,9,9,16120844
1,201612,1.0,3,5,9,1.077090900416799,R,9,9,9,9,9,9,9,9,9,9,9,9,9,16120845
1,201612,1.0,3,5,9,1.077090900416799,R,9,9,9,9,9,9,9,9,9,9,9,9,9,16120846
1,201612,1.0,3,5,9,1.077090900416799,R,9,9,9,9,9,9,9,9,9,9,9,9,9,16120847
1,201612,1.0,3,5,9,1.077090900416799,R,9,9,9,9,9,9,9,9,9,9,9,9,9,16120848
1,201612,1.0,3,5,9,1.077090900416799,R,9,9,9,9,9,9,9,9,9,9,9,9,9,16120849
1,201612,1.0,3,5,9,1.077090900416799,R,9,9,9,9,9,9,9,9,9,9,9,9,9,16120850
1,201612,1.0,3,5,9,1.077090900416799,R,9,9,9,9,9,9,9,9,9,9,9,9,9,16120851
1,201612,1.0,3,5,9,1.077090900416799,R,9,9,9,9,9,9,9,9,9,9,9,9,9,16120852
1,201612,1.0,3,5,9,1.077090900416799,R,9,9,9,9,9,9,9,9,9,9,9,9,9,16120853
1,201612,1.0,3,5,9,1.077090900416799,R,9,9,9,9,9,9,9,9,9,9,9,9,9,16120854
1,201612,1.0,3,5,9,1.077090900416799,R,9,9,9,9,9,9,9,9,9,9,9,9,9,16120855
1,201612,1.0,3,5,9,1.077090900416799,R,9,9,9,9,9,9,9,9,9,9,9,9,9,16120856
1,201612,1.0,3,5,9,1.077090900416799,R,9,9,9,9,9,9,9,9,9,9,9,9,9,16120857
1,201612,1.0,3,5,9,1.077090900416799,R,9,9,9,9,9,9,9,9,9,9,9,9,9,16120858
1,201612,1.0,3,5,9,1.077090900416799,R,9,9,9,9,9,9,9,9,9,9,9,9,9,16120859
1,201612,1.0,3,5,9,1.077090900416799,R,9,9,9,9,9,9,9,9,9,9,9,9,9,16120860
1,201612,1.0,3,5,9,1.077090900416799,R,9,9,9,9,9,9,9,9,9,9,9,9,9,16120861
1,201612,1.0,3,5,9,1.077090900416799,R,9,9,9,9,9,9,9,9,9,9,9,9,9,16120862
1,201612,1.0,3,5,9,1.077090900416799,R,9,9,9,9,9,9,9,9,9,9,9,9,9,16120863
1,201612,1.0,3,5,9,1.077090900416799,R,9,9,9,9,9,9,9,9,9,9,9,9,9,16120864
1,201612,1.0,3,5,9,1.077090900416799,R,9,9,9,9,9,9,9,9,9,9,9,9,9,16120865
1,201612,1.0,3,5,9,1.077090900416799,R,9,9,9,9,9,9,9,9,9,9,9,9,9,16120866
1,201612,1.0,3,5,9,1.077090900416799,R,9,9,9,9,9,9,9,9,9,9,9,9,9,16120867
1,201612,1.0,3,5,9,1.077090900416799,R,9,9,9,9,9,9,9,9,9,9,9,9,9,16120868
1,201612,1.0,3,5,9,1.077090900416799,R,9,9,9,9,9,9,9,9,9,9,9,9,9,16120869
1,201612,1.0,3,5,9,1.077090900416799,R,9,9,9,9,9,9,9,9,9,9,9,9,9,16120870
1,201612,1.0,3,5,9,1.077090900416799,R,9,9,9,9,9,9,9,9,9,9,9,9,9,16120871
1,201612,1.0,3,5,9,1.077090900416799,R,9,9,9,9,9,9,9,9,9,9,9,9,9,16120872
1,201612,1.0,3,5,9,1.077090900416799,R,9,9,9,9,9,9,9,9,9,9,9,9,9,16120873
1,201612,1.0,3,5,9,1.077090900416799,R,9,9,9,9,9,9,9,9,9,9,9,9,9,16120874
1,201612,1.0,3,5,9,1.077090900416799,R,9,9,9,9,9,9,9,9,9,9,9,9,9,16120875
1,201612,1.0,3,5,9,1.077090900416799,R,9,9,9,9,9,9,9,9,9,9,9,9,9,16120876
1,201612,1.0,3,5,9,1.077090900416799,R,9,9,9,9,9,9,9,9,9,9,9,9,9,16120877
1,201612,1.0,3,5,9,1.077090900416799,R,9,9,9,9,9,9,9,9,9,9,9,9,9,16120878
1,201612,1.0,3,5,9,1.077090900416799,R,9,9,9,9,9,9,9,9,9,9,9,9,9,16120879
1,201612,1.0,3,5,9,1.077090900416799,R,9,9,9,9,9,9,9,9,9,9,9,9,9,16120880
1,201612,1.0,3,5,9,1.077090900416799,R,9,9,9,9,9,9,9,9,9,9,9,9,9,16120881
1,201612,1.0,3,5,9,1.077090900416799,R,9,9,9,9,9,9,9,9,9,9,9,9,9,16120882
1,201612,1.0,3,5,9,1.077090900416799,R,9,9,9,9,9,9,9,9,9,9,9,9,9,16120883
1,201612,1.0,3,5,9,1.077090900416799,R,9,9,9,9,9,9,9,9,9,9,9,9,9,16120884
1,201612,1.0,3,5,9,1.077090900416799,R,9,9,9,9,9,9,9,9,9,9,9,9,9,16120885
1,201612,1.0,3,5,9,1.077090900416799,R,9,9,9,9,9,9,9,9,9,9,9,9,9,16120886
1,201612,1.0,3,5,9,1.077090900416799,R,9,9,9,9,9,9,9,9,9,9,9,9,9,16120887
1,201612,1.0,3,5,9,1.077090900416799,R,9,9,9,9,9,9,9,9,9,9,9,9,9,16120888
1,201612,1.0,3,5,9,1.077090900416799,R,9,9,9,9,9,9,9,9,9,9,9,9,9,16120889
1,201612,1.0,3,5,9,1.077090900416799,R,9,9,9,9,9,9,9,9,9,9,9,9,9,16120890
1,201612,1.0,3,5,9,1.077090900416799,R,9,9,9,9,9,9,9,9,9,9,9,9,9,16120891
1,201612,1.0,3,5,9,1.077090900416799,R,9,9,9,9,9,9,9,9,9,9,9,9,9,16120892
1,201612,1.0,3,5,9,1.077090900416799,R,9,9,9,9,9,9,9,9,9,9,9,9,9,16120893
1,201612,1.0,3,5,9,1.077090900416799,R,9,9,9,9,9,9,9,9,9,9,9,9,9,16120894
1,201612,1.0,3,5,9,1.077090900416799,R,9,9,9,9,9,9,9,9,9,9,9,9,9,16120895
1,201612,1.0,3,5,9,1.077090900416799,R,9,9,9,9,9,9,9,9,9,9,9,9,9,16120896
1,201612,1.0,3,5,9,1.077090900416799,R,9,9,9,9,9,9,9,9,9,9,9,9,9,16120897
1,201612,1.0,3,5,9,1.077090900416799,R,9,9,9,9,9,9,9,9,9,9,9,9,9,16120898
1,201612,1.0,3,5,9,1.077090900416799,R,9,9,9,9,9,9,9,9,9,9,9,9,9,16120899
1,201612,1.0,3,5,9,1.077090900416799,R,9,9,9,9,9,9,9,9,9,9,9,9,9,16120900
1,201612,1.0,3,5,9,1.077090900416799,R,9,9,9,9,9,9,9,9,9,9,9,9,9,16120901
1,201612,1.0,3,5,9,1.077090900416799,R,9,9,9,9,9,9,9,9,9,9,9,9,9,16120902
1,201612,1.0,3,5,9,1.077090900416799,R,9,9,9,9,9,9,9,9,9,9,9,9,9,16120903
1,201612,1.0,3,5,9,1.077090900416799,R,9,9,9,9,9,9,9,9,9,9,9,9,9,16120904
1,201612,1.0,3,5,9,1.077090900416799,R,9,9,9,9,9,9,9,9,9,9,9,9,9,16120905
1,201612,1.0,3,5,9,1.077090900416799,R,9,9,9,9,9,9,9,9,9,9,9,9,9,16120906
1,201612,1.0,3,5,9,1.077090900416799,R,9,9,9,9,9,9,9,9,9,9,9,9,9,16120907
1,201612,1.0,3,5,9,1.077090900416799,R,9,9,9,9,9,9,9,9,9,9,9,9,9,16120908
1,201612,1.0,3,5,9,1.077090900416799,R,9,9,9,9,9,9,9,9,9,9,9,9,9,16120909
1,201612,1.0,3,5,9,1.077090900416799,R,9,9,9,9,9,9,9,9,9,9,9,9,9,16120910
1,201612,1.0,3,5,9,1.077090900416799,R,9,9,9,9,9,9,9,9,9,9,9,9,9,16120911
1,201612,1.0,3,5,9,1.077090900416799,R,9,9,9,9,9,9,9,9,9,9,9,9,9,16120912
1,201612,1.0,3,5,9,1.077090900416799,R,9,9,9,9,9,9,9,9,9,9,9,9,9,16120913
1,201612,1.0,3,5,9,1.077090900416799,R,9,9,9,9,9,9,9,9,9,9,9,9,9,16120914
1,201612,1.0,3,5,9,1.077090900416799,R,9,9,9,9,9,9,9,9,9,9,9,9,9,16120915
1,201612,1.0,3,5,9,1.077090900416799,R,9,9,9,9,9,9,9,9,9,9,9,9,9,16120916
1,201612,1.0,3,5,9,1.077090900416799,R,9,9,9,9,9,9,9,9,9,9,9,9,9,16120917
1,201612,1.0,3,5,9,1.077090900416799,R,9,9,9,9,9,9,9,9,9,9,9,9,9,16120918
1,201612,1.0,3,5,9,1.077090900416799,R,9,9,9,9,9,9,9,9,9,9,9,9,9,16120919
1,201612,1.0,3,5,9,1.077090900416799,R,9,9,9,9,9,9,9,9,9,9,9,9,9,16120920
1,201612,1.0,3,5,9,1.077090900416799,R,9,9,9,9,9,9,9,9,9,9,9,9,9,16120921
1,201612,1.0,3,5,9,1.077090900416799,R,9,9,9,9,9,9,9,9,9,9,9,9,9,16120922
1,201612,1.0,3,5,9,1.077090900416799,R,9,9,9,9,9,9,9,9,9,9,9,9,9,16120923
1,201612,1.0,3,5,9,1.077090900416799,R,9,9,9,9,9,9,9,9,9,9,9,9,9,16120924
1,201612,1.0,3,5,9,1.077090900416799,R,9,9,9,9,9,9,9,9,9,9,9,9,9,16120925
1,201612,1.0,3,5,9,1.077090900416799,R,9,9,9,9,9,9,9,9,9,9,9,9,9,16120926
1,201612,1.0,3,5,9,1.077090900416799,R,9,9,9,9,9,9,9,9,9,9,9,9,9,16120927
1,201612,1.0,3,5,9,1.077090900416799,R,9,9,9,9,9,9,9,9,9,9,9,9,9,16120928
1,201612,1.0,3,5,9,1.077090900416799,R,9,9,9,9,9,9,9,9,9,9,9,9,9,16120929
1,201612,1.0,3,5,9,1.077090900416799,R,9,9,9,9,9,9,9,9,9,9,9,9,9,16120930
1,201612,1.0,3,5,9,1.077090900416799,R,9,9,9,9,9,9,9,9,9,9,9,9,9,16120931
1,201612,1.0,3,5,9,1.077090900416799,R,9,9,9,9,9,9,9,9,9,9,9,9,9,16120932
1,201612,1.0,3,5,9,1.077090900416799,R,9,9,9,9,9,9,9,9,9,9,9,9,9,16120933
1,201612,1.0,3,5,9,1.077090900416799,R,9,9,9,9,9,9,9,9,9,9,9,9,9,16120934
1,201612,1.0,3,5,9,1.077090900416799,R,9,9,9,9,9,9,9,9,9,9,9,9,9,16120935
1,201612,1.0,3,5,9,1.077090900416799,R,9,9,9,9,9,9,9,9,9,9,9,9,9,16120936
1,201612,1.0,3,5,9,1.077090900416799,R,9,9,9,9,9,9,9,9,9,9,9,9,9,16120937
1,201612,1.0,3,5,9,1.077090900416799,R,9,9,9,9,9,9,9,9,9,9,9,9,9,16120938
1,201612,1.0,3,5,9,1.077090900416799,R,9,9,9,9,9,9,9,9,9,9,9,9,9,16120939
1,201612,1.0,3,5,9,1.077090900416799,R,9,9,9,9,9,9,9,9,9,9,9,9,9,16120940
1,201612,1.0,3,5,9,1.077090900416799,R,9,9,9,9,9,9,9,9,9,9,9,9,9,16120941
1,201612,1.0,3,5,9,1.077090900416799,R,9,9,9,9,9,9,9,9,9,9,9,9,9,16120942
1,201612,1.0,3,5,9,1.077090900416799,R,9,9,9,9,9,9,9,9,9,9,9,9,9,16120943
1,201612,1.0,3,5,9,1.077090900416799,R,9,9,9,9,9,9,9,9,9,9,9,9,9,16120944
1,201612,1.0,3,5,9,1.077090900416799,R,9,9,9,9,9,9,9,9,9,9,9,9,9,16120945
1,201612,1.0,3,5,9,1.077090900416799,R,9,9,9,9,9,9,9,9,9,9,9,9,9,16120946
1,201612,1.0,3,5,9,1.077090900416799,R,9,9,9,9,9,9,9,9,9,9,9,9,9,16120947
1,201612,1.0,3,5,9,1.077090900416799,R,9,9,9,9,9,9,9,9,9,9,9,9,9,16120948
1,201612,1.0,3,5,9,1.077090900416799,R,9,9,9,9,9,9,9,9,9,9,9,9,9,16120949
1,201612,1.0,3,5,9,1.077090900416799,R,9,9,9,9,9,9,9,9,9,9,9,9,9,16120950
1,201612,1.0,3,5,9,1.077090900416799,R,9,9,9,9,9,9,9,9,9,9,9,9,9,16120951
1,201612,1.0,3,5,9,1.077090900416799,R,9,9,9,9,9,9,9,9,9,9,9,9,9,16120952
1,201612,1.0,3,5,9,1.077090900416799,R,9,9,9,9,9,9,9,9,9,9,9,9,9,16120953
1,201612,1.0,3,5,9,1.077090900416799,R,9,9,9,9,9,9,9,9,9,9,9,9,9,16120954
1,201612,1.0,3,5,9,1.077090900416799,R,9,9,9,9,9,9,9,9,9,9,9,9,9,16120955
1,201612,1.0,3,5,9,1.077090900416799,R,9,9,9,9,9,9,9,9,9,9,9,9,9,16120956
1,201612,1.0,3,5,9,1.077090900416799,R,9,9,9,9,9,9,9,9,9,9,9,9,9,16120957
1,201612,1.0,3,5,9,1.077090900416799,R,9,9,9,9,9,9,9,9,9,9,9,9,9,16120958
1,201612,1.0,3,5,9,1.077090900416799,R,9,9,9,9,9,9,9,9,9,9,9,9,9,16120959
1,201612,1.0,3,5,9,1.077090900416799,R,9,9,9,9,9,9,9,9,9,9,9,9,9,16120960
1,201612,1.0,3,5,9,1.077090900416799,R,9,9,9,9,9,9,9,9,9,9,9,9,9,16120961
1,201612,1.0,3,5,9,1.077090900416799,R,9,9,9,9,9,9,9,9,9,9,9,9,9,16120962
1,201612,1.0,3,5,9,1.077090900416799,R,9,9,9,9,9,9,9,9,9,9,9,9,9,16120963
1,201612,1.0,3,5,9,1.077090900416799,R,9,9,9,9,9,9,9,9,9,9,9,9,9,16120964
1,201612,1.0,3,5,9,1.077090900416799,R,9,9,9,9,9,9,9,9,9,9,9,9,9,16120965
1,201612,1.0,3,5,9,1.077090900416799,R,9,9,9,9,9,9,9,9,9,9,9,9,9,16120966
1,201612,1.0,3,5,9,1.077090900416799,R,9,9,9,9,9,9,9,9,9,9,9,9,9,16120967
1,201612,1.0,3,5,9,1.077090900416799,R,9,9,9,9,9,9,9,9,9,9,9,9,9,16120968
1,201612,1.0,3,5,9,1.077090900416799,R,9,9,9,9,9,9,9,9,9,9,9,9,9,16120969
1,201612,1.0,3,5,9,1.077090900416799,R,9,9,9,9,9,9,9,9,9,9,9,9,9,16120970
1,201612,1.0,3,5,9,1.077090900416799,R,9,9,9,9,9,9,9,9,9,9,9,9,9,16120971
1,201612,1.0,3,5,9,1.077090900416799,R,9,9,9,9,9,9,9,9,9,9,9,9,9,16120972
1,201612,1.0,3,5,9,1.077090900416799,R,9,9,9,9,9,9,9,9,9,9,9,9,9,16120973
1,201612,1.0,3,5,9,1.077090900416799,R,9,9,9,9,9,9,9,9,9,9,9,9,9,16120974
1,201612,1.0,3,5,9,1.077090900416799,R,9,9,9,9,9,9,9,9,9,9,9,9,9,16120975
1,201612,1.0,3,5,9,1.077090900416799,R,9,9,9,9,9,9,9,9,9,9,9,9,9,16120976
1,201612,1.0,3,5,9,1.077090900416799,R,9,9,9,9,9,9,9,9,9,9,9,9,9,16120977
1,201612,1.0,3,5,9,1.077090900416799,R,9,9,9,9,9,9,9,9,9,9,9,9,9,16120978
1,201612,1.0,3,5,9,1.077090900416799,R,9,9,9,9,9,9,9,9,9,9,9,9,9,16120979
1,201612,1.0,3,5,9,1.077090900416799,R,9,9,9,9,9,9,9,9,9,9,9,9,9,16120980
1,201612,1.0,3,5,9,1.077090900416799,R,9,9,9,9,9,9,9,9,9,9,9,9,9,16120981
1,201612,1.0,3,5,9,1.077090900416799,R,9,9,9,9,9,9,9,9,9,9,9,9,9,16120982
1,201612,1.0,3,5,9,1.077090900416799,R,9,9,9,9,9,9,9,9,9,9,9,9,9,16120983
1,201612,1.0,3,5,9,1.077090900416799,R,9,9,9,9,9,9,9,9,9,9,9,9,9,16120984
1,201612,1.0,3,5,9,1.077090900416799,R,9,9,9,9,9,9,9,9,9,9,9,9,9,16120985
1,201612,1.0,3,5,9,1.077090900416799,R,9,9,9,9,9,9,9,9,9,9,9,9,9,16120986
1,201612,1.0,3,5,9,1.077090900416799,R,9,9,9,9,9,9,9,9,9,9,9,9,9,16120987
1,201612,1.0,3,5,9,1.077090900416799,R,9,9,9,9,9,9,9,9,9,9,9,9,9,16120988
1,201612,1.0,3,5,9,1.077090900416799,R,9,9,9,9,9,9,9,9,9,9,9,9,9,16120989
1,201612,1.0,3,5,9,1.077090900416799,R,9,9,9,9,9,9,9,9,9,9,9,9,9,16120990
1,201612,1.0,3,5,9,1.077090900416799,R,9,9,9,9,9,9,9,9,9,9,9,9,9,16120991
1,201612,1.0,3,5,9,1.077090900416799,R,9,9,9,9,9,9,9,9,9,9,9,9,9,16120992
1,201612,1.0,3,5,9,1.077090900416799,R,9,9,9,9,9,9,9,9,9,9,9,9,9,16120993
1,201612,1.0,3,5,9,1.077090900416799,R,9,9,9,9,9,9,9,9,9,9,9,9,9,16120994
1,201612,1.0,3,5,9,1.077090900416799,R,9,9,9,9,9,9,9,9,9,9,9,9,9,16120995
1,201612,1.0,3,5,9,1.077090900416799,R,9,9,9,9,9,9,9,9,9,9,9,9,9,16120996
1,201612,1.0,3,5,9,1.077090900416799,R,9,9,9,9,9,9,9,9,9,9,9,9,9,16120997
1,201612,1.0,3,5,9,1.077090900416799,R,9,9,9,9,9,9,9,9,9,9,9,9,9,16120998
1,201612,1.0,3,5,9,1.077090900416799,R,9,9,9,9,9,9,9,9,9,9,9,9,9,16120999
1,201612,1.0,3,5,9,1.077090900416799,R,9,9,9,9,9,9,9,9,9,9,9,9,9,16121000
1,201612,1.0,3,5,9,1.077090900416799,R,9,9,9,9,9,9,9,9,9,9,9,9,9,16121001
1,201612,1.0,3,5,9,1.077090900416799,R,9,9,9,9,9,9,9,9,9,9,9,9,9,16121002
1,201612,1.0,3,5,9,1.077090900416799,R,9,9,9,9,9,9,9,9,9,9,9,9,9,16121003
1,201612,1.0,3,5,9,1.077090900416799,R,9,9,9,9,9,9,9,9,9,9,9,9,9,16121004
1,201612,1.0,3,5,9,1.077090900416799,R,9,9,9,9,9,9,9,9,9,9,9,9,9,16121005
1,201612,1.0,3,5,9,1.077090900416799,R,9,9,9,9,9,9,9,9,9,9,9,9,9,16121006
1,201612,1.0,3,5,9,1.077090900416799,R,9,9,9,9,9,9,9,9,9,9,9,9,9,16121007
1,201612,1.0,3,5,9,1.077090900416799,R,9,9,9,9,9,9,9,9,9,9,9,9,9,16121008
1,201612,1.0,3,5,9,1.077090900416799,R,9,9,9,9,9,9,9,9,9,9,9,9,9,16121009
1,201612,1.0,3,5,9,1.077090900416799,R,9,9,9,9,9,9,9,9,9,9,9,9,9,16121010
1,201612,1.0,3,5,9,1.077090900416799,R,9,9,9,9,9,9,9,9,9,9,9,9,9,16121011
1,201612,1.0,3,5,9,1.077090900416799,R,9,9,9,9,9,9,9,9,9,9,9,9,9,16121012
1,201612,1.0,3,5,9,1.077090900416799,R,9,9,9,9,9,9,9,9,9,9,9,9,9,16121013
1,201612,1.0,3,5,9,1.077090900416799,R,9,9,9,9,9,9,9,9,9,9,9,9,9,16121014
1,201612,1.0,3,5,9,1.077090900416799,R,9,9,9,9,9,9,9,9,9,9,9,9,9,16121015
1,201612,1.0,3,5,9,1.077090900416799,R,9,9,9,9,9,9,9,9,9,9,9,9,9,16121016
1,201612,1.0,3,5,9,1.077090900416799,R,9,9,9,9,9,9,9,9,9,9,9,9,9,16121017
1,201612,1.0,3,5,9,1.077090900416799,R,9,9,9,9,9,9,9,9,9,9,9,9,9,16121018
1,201612,1.0,3,5,9,1.077090900416799,R,9,9,9,9,9,9,9,9,9,9,9,9,9,16121019
1,201612,1.0,3,5,9,1.077090900416799,R,9,9,9,9,9,9,9,9,9,9,9,9,9,16121020
1,201612,1.0,3,5,9,1.077090900416799,R,9,9,9,9,9,9,9,9,9,9,9,9,9,16121021
1,201612,1.0,3,5,9,1.077090900416799,R,9,9,9,9,9,9,9,9,9,9,9,9,9,16121022
1,201612,1.0,3,5,9,1.077090900416799,R,9,9,9,9,9,9,9,9,9,9,9,9,9,16121023
1,201612,1.0,3,5,9,1.077090900416799,R,9,9,9,9,9,9,9,9,9,9,9,9,9,16121024
1,201612,1.0,3,5,9,1.077090900416799,R,9,9,9,9,9,9,9,9,9,9,9,9,9,16121025
1,201612,1.0,3,5,9,1.077090900416799,R,9,9,9,9,9,9,9,9,9,9,9,9,9,16121026
1,201612,1.0,3,5,9,1.077090900416799,R,9,9,9,9,9,9,9,9,9,9,9,9,9,16121027
1,201612,1.0,3,5,9,1.077090900416799,R,9,9,9,9,9,9,9,9,9,9,9,9,9,16121028
1,201612,1.0,3,5,9,1.077090900416799,R,9,9,9,9,9,9,9,9,9,9,9,9,9,16121029
1,201612,1.0,3,5,9,1.077090900416799,R,9,9,9,9,9,9,9,9,9,9,9,9,9,16121030
1,201612,1.0,3,5,9,1.077090900416799,R,9,9,9,9,9,9,9,9,9,9,9,9,9,16121031
1,201612,1.0,3,5,9,1.077090900416799,R,9,9,9,9,9,9,9,9,9,9,9,9,9,16121032
1,201612,1.0,3,5,9,1.077090900416799,R,9,9,9,9,9,9,9,9,9,9,9,9,9,16121033
1,201612,1.0,3,5,9,1.077090900416799,R,9,9,9,9,9,9,9,9,9,9,9,9,9,16121034
1,201612,1.0,3,5,9,1.077090900416799,R,9,9,9,9,9,9,9,9,9,9,9,9,9,16121035
1,201612,1.0,3,5,9,1.077090900416799,R,9,9,9,9,9,9,9,9,9,9,9,9,9,16121036
1,201612,1.0,3,5,9,1.077090900416799,R,9,9,9,9,9,9,9,9,9,9,9,9,9,16121037
1,201612,1.0,3,5,9,1.077090900416799,R,9,9,9,9,9,9,9,9,9,9,9,9,9,16121038
1,201612,1.0,3,5,9,1.077090900416799,R,9,9,9,9,9,9,9,9,9,9,9,9,9,16121039
1,201612,1.0,3,5,9,1.077090900416799,R,9,9,9,9,9,9,9,9,9,9,9,9,9,16121040
1,201612,1.0,3,5,9,1.077090900416799,R,9,9,9,9,9,9,9,9,9,9,9,9,9,16121041
1,201612,1.0,3,5,9,1.077090900416799,R,9,9,9,9,9,9,9,9,9,9,9,9,9,16121042
1,201612,1.0,3,5,9,1.077090900416799,R,9,9,9,9,9,9,9,9,9,9,9,9,9,16121043
1,201612,1.0,3,5,9,1.077090900416799,R,9,9,9,9,9,9,9,9,9,9,9,9,9,16121044
1,201612,1.0,3,5,9,1.077090900416799,R,9,9,9,9,9,9,9,9,9,9,9,9,9,16121045
1,201612,1.0,3,5,9,1.077090900416799,R,9,9,9,9,9,9,9,9,9,9,9,9,9,16121046
1,201612,1.0,3,5,9,1.077090900416799,R,9,9,9,9,9,9,9,9,9,9,9,9,9,16121047
1,201612,1.0,3,5,9,1.077090900416799,R,9,9,9,9,9,9,9,9,9,9,9,9,9,16121048
1,201612,1.0,3,5,9,1.077090900416799,R,9,9,9,9,9,9,9,9,9,9,9,9,9,16121049
1,201612,1.0,3,5,9,1.077090900416799,R,9,9,9,9,9,9,9,9,9,9,9,9,9,16121050
1,201612,1.0,3,5,9,1.077090900416799,R,9,9,9,9,9,9,9,9,9,9,9,9,9,16121051
1,201612,1.0,3,5,9,1.077090900416799,R,9,9,9,9,9,9,9,9,9,9,9,9,9,16121052
1,201612,1.0,3,5,9,1.077090900416799,R,9,9,9,9,9,9,9,9,9,9,9,9,9,16121053
1,201612,1.0,3,5,9,1.077090900416799,R,9,9,9,9,9,9,9,9,9,9,9,9,9,16121054
1,201612,1.0,3,5,9,1.077090900416799,R,9,9,9,9,9,9,9,9,9,9,9,9,9,16121055
1,201612,1.0,3,5,9,1.077090900416799,R,9,9,9,9,9,9,9,9,9,9,9,9,9,16121056
1,201612,1.0,3,5,9,1.077090900416799,R,9,9,9,9,9,9,9,9,9,9,9,9,9,16121057
1,201612,1.0,3,5,9,1.077090900416799,R,9,9,9,9,9,9,9,9,9,9,9,9,9,16121058
1,201612,1.0,3,5,9,1.077090900416799,R,9,9,9,9,9,9,9,9,9,9,9,9,9,16121059
1,201612,1.0,3,5,9,1.077090900416799,R,9,9,9,9,9,9,9,9,9,9,9,9,9,16121060
1,201612,1.0,3,5,9,1.077090900416799,R,9,9,9,9,9,9,9,9,9,9,9,9,9,16121061
1,201612,1.0,3,5,9,1.077090900416799,R,9,9,9,9,9,9,9,9,9,9,9,9,9,16121062
1,201612,1.0,3,5,9,1.077090900416799,R,9,9,9,9,9,9,9,9,9,9,9,9,9,16121063
1,201612,1.0,3,5,9,1.077090900416799,R,9,9,9,9,9,9,9,9,9,9,9,9,9,16121064
1,201612,1.0,3,5,9,1.077090900416799,R,9,9,9,9,9,9,9,9,9,9,9,9,9,16121065
1,201612,1.0,3,5,9,1.077090900416799,R,9,9,9,9,9,9,9,9,9,9,9,9,9,16121066
1,201612,1.0,3,5,9,1.077090900416799,R,9,9,9,9,9,9,9,9,9,9,9,9,9,16121067
1,201612,1.0,3,5,9,1.077090900416799,R,9,9,9,9,9,9,9,9,9,9,9,9,9,16121068
1,201612,1.0,3,5,9,1.077090900416799,R,9,9,9,9,9,9,9,9,9,9,9,9,9,16121069
1,201612,1.0,3,5,9,1.077090900416799,R,9,9,9,9,9,9,9,9,9,9,9,9,9,16121070
1,201612,1.0,3,5,9,1.077090900416799,R,9,9,9,9,9,9,9,9,9,9,9,9,9,16121071
1,201612,1.0,3,5,9,1.077090900416799,R,9,9,9,9,9,9,9,9,9,9,9,9,9,16121072
1,201612,1.0,3,5,9,1.077090900416799,R,9,9,9,9,9,9,9,9,9,9,9,9,9,16121073
1,201612,1.0,3,5,9,1.077090900416799,R,9,9,9,9,9,9,9,9,9,9,9,9,9,16121074
1,201612,1.0,3,5,9,1.077090900416799,R,9,9,9,9,9,9,9,9,9,9,9,9,9,16121075
1,201612,1.0,3,5,9,1.077090900416799,R,9,9,9,9,9,9,9,9,9,9,9,9,9,16121076
1,201612,1.0,3,5,9,1.077090900416799,R,9,9,9,9,9,9,9,9,9,9,9,9,9,16121077
1,201612,1.0,3,5,9,1.077090900416799,R,9,9,9,9,9,9,9,9,9,9,9,9,9,16121078
1,201612,1.0,3,5,9,1.077090900416799,R,9,9,9,9,9,9,9,9,9,9,9,9,9,16121079
1,201612,1.0,3,5,9,1.077090900416799,R,9,9,9,9,9,9,9,9,9,9,9,9,9,16121080
1,201612,1.0,3,5,9,1.077090900416799,R,9,9,9,9,9,9,9,9,9,9,9,9,9,16121081
1,201612,1.0,3,5,9,1.077090900416799,R,9,9,9,9,9,9,9,9,9,9,9,9,9,16121082
1,201612,1.0,3,5,9,1.077090900416799,R,9,9,9,9,9,9,9,9,9,9,9,9,9,16121083
1,201612,1.0,3,5,9,1.077090900416799,R,9,9,9,9,9,9,9,9,9,9,9,9,9,16121084
1,201612,1.0,3,5,9,1.077090900416799,R,9,9,9,9,9,9,9,9,9,9,9,9,9,16121085
