SQFT,weight,shipmonth,status,SECTIONS,LOCREGIN,TITLED,wgtadj,controlid,jstatus,jprice,jsqft,jbedroom,price,jtitle,jlocation,jfoundation,jsecured,bedrooms,location,foundation,secured
1344,5.631818181818182,201507,1,2,2,9,1.0386423693615665,1507370,R,R,R,R,60000,9,9,9,9,3,9,9,9
1344,5.631818181818182,201507,1,2,2,9,1.0386423693615665,1507371,R,R,R,R,97000,9,9,9,9,3,9,9,9
1568,5.631818181818182,201507,1,2,2,9,1.0386423693615665,1507372,R,R,R,R,70000,9,9,9,9,3,9,9,9
2240,5.631818181818182,201507,1,2,2,9,1.0386423693615665,1507373,R,R,R,R,151300,9,9,9,9,3,9,9,9
1344,6.15,201507,1,2,1,9,1.0386423693615665,1507374,R,R,R,R,119900,9,9,9,9,3,9,9,9
1568,6.15,201507,1,2,1,9,1.0386423693615665,1507375,R,R,R,R,70000,9,9,9,9,3,9,9,9
1792,6.15,201507,1,2,1,9,1.0386423693615665,1507376,R,R,R,R,122000,9,9,9,9,3,9,9,9
1680,21.03214285714286,201507,1,2,3,9,1.0386423693615665,1507377,R,I,I,I,88800,9,9,9,9,3,9,9,9
1040,7.810526315789474,201507,1,2,4,9,1.0386423693615665,1507378,I,I,I,I,69300,9,9,9,9,1,9,9,9
1188,7.810526315789474,201507,1,2,4,9,1.0386423693615665,1507379,R,I,I,I,73800,9,9,9,9,3,9,9,9
1568,7.810526315789474,201507,1,2,4,9,1.0386423693615665,1507380,I,I,I,I,85400,9,9,9,9,3,9,9,9
1792,21.03214285714286,201507,1,2,3,9,1.0386423693615665,1507381,I,I,I,I,92300,9,9,9,9,3,9,9,9
1568,21.03214285714286,201507,1,2,3,9,1.0386423693615665,1507382,I,I,I,I,85400,9,9,9,9,3,9,9,9
2128,21.03214285714286,201507,1,2,3,9,1.0386423693615665,1507383,R,I,I,I,102500,9,9,9,9,3,9,9,9
1568,21.03214285714286,201507,1,2,3,9,1.0386423693615665,1507384,I,I,I,I,85400,9,9,9,9,3,9,9,9
2128,21.03214285714286,201507,1,2,3,9,1.0386423693615665,1507385,I,I,I,I,102500,9,9,9,9,3,9,9,9
2016,21.03214285714286,201507,1,2,3,9,1.0386423693615665,1507386,R,I,R,R,99100,9,9,9,9,3,9,9,9
2016,21.03214285714286,201507,1,2,3,9,1.0386423693615665,1507387,I,I,I,I,99100,9,9,9,9,3,9,9,9
1100,21.03214285714286,201507,1,2,3,9,1.0386423693615665,1507388,R,I,R,R,74300,9,9,9,9,3,9,9,9
1248,6.15,201507,1,2,1,9,1.0386423693615665,1507389,I,I,I,I,75700,9,9,9,9,3,9,9,9
1456,5.631818181818182,201507,1,2,2,9,1.0386423693615665,1507390,I,I,I,I,82000,9,9,9,9,3,9,9,9
1904,7.810526315789474,201507,1,2,2,9,1.0386423693615665,1507391,R,I,R,R,95700,9,9,9,9,3,9,9,9
1792,5.631818181818182,201507,1,2,2,9,1.0386423693615665,1507392,R,I,R,R,92300,9,9,9,9,3,9,9,9
2016,5.631818181818182,201507,1,2,2,9,1.0386423693615665,1507393,R,I,R,R,99100,9,9,9,9,3,9,9,9
2688,3.7545454545454544,201507,1,3,5,9,1.0386423693615665,1507394,R,I,R,R,119600,9,9,9,9,3,9,9,9
1344,5.631818181818182,201507,1,2,2,9,1.0386423693615665,1507395,R,I,R,R,78600,9,9,9,9,3,9,9,9
1232,5.631818181818182,201507,1,2,2,9,1.0386423693615665,1507396,R,I,R,R,75200,9,9,9,9,3,9,9,9
1568,6.15,201507,1,2,1,9,1.0386423693615665,1507397,R,I,R,R,85400,9,9,9,9,3,9,9,9
1568,6.15,201507,1,2,1,9,1.0386423693615665,1507398,I,I,I,I,85400,9,9,9,9,3,9,9,9
9,6.15,201507,3,2,5,9,1.0386423693615665,1507399,R,9,9,9,9,9,9,9,9,9,9,9,9
9,5.631818181818182,201507,3,2,5,9,1.0386423693615665,1507400,R,9,9,9,9,9,9,9,9,9,9,9,9
9,21.03214285714286,201507,3,2,5,9,1.0386423693615665,1507401,R,9,9,9,9,9,9,9,9,9,9,9,9
9,21.03214285714286,201507,3,2,5,9,1.0386423693615665,1507402,R,9,9,9,9,9,9,9,9,9,9,9,9
9,7.810526315789474,201507,3,2,5,9,1.0386423693615665,1507403,R,9,9,9,9,9,9,9,9,9,9,9,9
9,7.810526315789474,201507,3,2,5,9,1.0386423693615665,1507404,R,9,9,9,9,9,9,9,9,9,9,9,9
9,7.810526315789474,201507,3,2,5,9,1.0386423693615665,1507405,R,9,9,9,9,9,9,9,9,9,9,9,9
780,15.936842105263159,201508,2,1,4,2,0.9584663571605752,1508001,R,R,R,R,51500,R,R,R,R,1,1,3,1
756,15.936842105263159,201508,2,1,4,3,0.9584663571605752,1508002,R,R,R,R,50000,R,R,R,R,1,1,2,1
896,15.936842105263159,201508,2,1,4,2,0.9584663571605752,1508003,R,R,R,R,28200,R,R,R,R,1,1,2,1
960,43.99285714285714,201508,2,1,3,2,0.9584663571605752,1508004,R,R,R,R,30000,R,R,R,R,1,3,3,1
784,15.936842105263159,201508,2,1,4,2,0.9584663571605752,1508005,R,R,R,R,45400,R,R,R,R,1,1,3,1
1056,15.936842105263159,201508,2,1,4,2,0.9584663571605752,1508006,R,I,R,R,52500,R,R,R,R,1,1,3,1
896,15.936842105263159,201508,2,1,4,2,0.9584663571605752,1508007,I,I,I,I,47500,I,I,I,I,1,1,3,1
1216,15.936842105263159,201508,2,1,4,2,0.9584663571605752,1508008,R,I,R,R,57400,R,R,I,I,3,1,3,1
600,12.666666666666666,201508,2,1,1,2,0.9584663571605752,1508009,R,R,R,R,49000,R,R,R,R,1,1,3,1
980,12.666666666666666,201508,2,1,1,1,0.9584663571605752,1508010,R,R,R,R,60900,R,R,R,R,1,1,3,1
924,12.666666666666666,201508,2,1,1,1,0.9584663571605752,1508011,R,R,I,I,64000,R,R,R,R,1,1,3,1
500,43.99285714285714,201508,2,1,3,3,0.9584663571605752,1508012,R,R,R,R,55400,R,R,R,R,1,1,3,1
1216,43.99285714285714,201508,2,1,3,2,0.9584663571605752,1508013,R,I,R,R,46400,R,R,R,R,3,1,2,1
1056,12.590909090909092,201508,2,1,2,3,0.9584663571605752,1508014,I,I,I,I,40100,I,I,I,I,3,1,2,1
840,12.590909090909092,201508,2,1,2,2,0.9584663571605752,1508015,I,I,I,I,26700,I,I,I,I,1,1,3,1
990,12.590909090909092,201508,2,1,2,2,0.9584663571605752,1508016,R,R,R,R,34600,R,R,R,R,1,3,3,1
1056,12.590909090909092,201508,2,1,2,2,0.9584663571605752,1508017,R,I,R,R,40100,R,R,R,R,3,3,3,1
1056,12.590909090909092,201508,2,1,2,2,0.9584663571605752,1508018,R,R,R,R,45000,R,R,R,R,3,1,2,1
1088,12.590909090909092,201508,2,1,2,1,0.9584663571605752,1508019,R,R,R,R,46300,I,R,R,R,1,3,3,1
1056,12.590909090909092,201508,2,1,2,2,0.9584663571605752,1508020,I,I,I,I,40100,I,I,I,I,3,1,3,1
1280,12.590909090909092,201508,2,1,2,2,0.9584663571605752,1508021,R,R,R,R,40000,R,R,R,R,3,1,3,1
1216,12.590909090909092,201508,2,1,2,2,0.9584663571605752,1508022,R,R,R,R,43000,R,R,R,R,3,1,2,1
1280,12.590909090909092,201508,2,1,2,2,0.9584663571605752,1508023,R,R,R,R,58500,R,R,R,R,3,3,3,1
896,43.99285714285714,201508,2,1,3,3,0.9584663571605752,1508024,R,I,R,R,35000,R,R,R,R,1,1,3,1
1280,43.99285714285714,201508,2,1,3,2,0.9584663571605752,1508025,R,I,R,R,48600,R,R,R,R,3,1,3,1
1248,43.99285714285714,201508,2,1,3,2,0.9584663571605752,1508026,R,R,R,R,57500,R,R,R,R,3,1,3,1
1312,43.99285714285714,201508,2,1,3,2,0.9584663571605752,1508027,R,R,R,R,53000,R,R,R,R,3,1,3,1
1056,12.590909090909092,201508,2,1,2,3,0.9584663571605752,1508028,R,I,R,R,40100,R,R,R,R,3,1,3,1
1056,12.590909090909092,201508,2,1,2,3,0.9584663571605752,1508029,R,R,R,R,35300,R,R,R,R,3,1,3,1
1056,12.590909090909092,201508,2,1,2,2,0.9584663571605752,1508030,R,R,R,R,30900,R,R,R,R,3,1,3,1
1280,12.590909090909092,201508,2,1,2,2,0.9584663571605752,1508031,I,I,I,I,52600,I,I,I,I,3,1,3,1
1088,12.590909090909092,201508,2,1,2,2,0.9584663571605752,1508032,I,I,I,I,41900,I,I,I,I,1,1,3,1
1056,12.590909090909092,201508,2,1,2,1,0.9584663571605752,1508033,I,I,I,I,40100,I,I,I,I,3,1,3,1
1024,12.590909090909092,201508,2,1,2,2,0.9584663571605752,1508034,I,I,I,I,38400,I,I,I,I,1,1,2,1
1216,12.590909090909092,201508,2,1,2,3,0.9584663571605752,1508035,R,I,R,R,49000,R,R,R,R,3,1,3,1
1056,12.590909090909092,201508,2,1,2,2,0.9584663571605752,1508036,R,R,R,R,30900,R,R,R,R,3,1,3,1
1216,12.590909090909092,201508,2,1,2,2,0.9584663571605752,1508037,R,R,R,R,43900,R,R,R,R,3,1,3,1
1280,43.99285714285714,201508,2,1,3,2,0.9584663571605752,1508038,R,R,R,R,68800,R,R,R,R,3,3,3,1
980,12.590909090909092,201508,2,1,2,2,0.9584663571605752,1508039,R,I,R,R,35900,R,R,R,R,3,1,3,1
1088,12.590909090909092,201508,2,1,2,2,0.9584663571605752,1508040,R,R,R,R,26700,R,R,R,R,3,1,3,1
990,12.590909090909092,201508,2,1,2,2,0.9584663571605752,1508041,R,I,I,I,36500,R,R,R,R,1,1,3,1
990,12.590909090909092,201508,2,1,2,2,0.9584663571605752,1508042,R,R,R,R,52900,R,R,R,R,1,3,3,1
960,15.936842105263159,201508,2,1,4,3,0.9584663571605752,1508043,I,I,I,I,49500,I,I,I,I,3,3,3,1
924,12.666666666666666,201508,2,1,1,2,0.9584663571605752,1508044,I,I,I,I,49900,I,I,I,I,3,3,3,1
1024,43.99285714285714,201508,2,1,3,2,0.9584663571605752,1508045,R,R,R,R,24000,R,R,R,R,3,1,3,1
1216,12.590909090909092,201508,2,1,2,2,0.9584663571605752,1508046,R,R,R,R,50000,R,R,R,R,3,3,2,1
1216,12.590909090909092,201508,2,1,2,2,0.9584663571605752,1508047,R,R,R,R,72200,R,R,R,R,3,3,3,1
672,43.99285714285714,201508,2,1,3,2,0.9584663571605752,1508048,R,R,R,R,29900,R,R,R,R,1,3,3,1
784,15.936842105263159,201508,2,1,4,2,0.9584663571605752,1508049,R,R,R,R,28200,R,R,R,R,1,3,3,1
1056,12.666666666666666,201508,2,1,1,2,0.9584663571605752,1508050,R,R,R,R,38500,R,R,R,R,3,1,3,1
1064,12.666666666666666,201508,2,1,1,2,0.9584663571605752,1508051,R,R,R,R,43000,R,R,R,R,3,3,3,1
1064,12.666666666666666,201508,2,1,1,1,0.9584663571605752,1508052,R,R,R,R,31400,R,R,R,R,3,1,3,1
924,12.666666666666666,201508,2,1,1,2,0.9584663571605752,1508053,R,R,R,R,42500,R,R,R,R,3,1,3,1
1056,12.666666666666666,201508,2,1,1,3,0.9584663571605752,1508054,R,R,R,R,60500,R,R,R,R,1,1,3,1
1120,12.666666666666666,201508,2,1,1,1,0.9584663571605752,1508055,R,R,R,R,65500,R,R,R,R,1,1,3,1
924,12.666666666666666,201508,2,1,1,1,0.9584663571605752,1508056,R,R,R,R,42500,R,R,R,R,3,1,3,1
1216,12.666666666666666,201508,2,1,1,2,0.9584663571605752,1508057,I,I,I,I,71700,I,I,I,I,3,1,3,1
1056,12.666666666666666,201508,2,1,1,2,0.9584663571605752,1508058,I,I,I,I,59700,I,I,I,I,3,1,3,1
812,12.666666666666666,201508,2,1,1,2,0.9584663571605752,1508059,R,R,R,R,37600,R,R,R,R,1,1,3,1
500,43.99285714285714,201508,2,1,3,2,0.9584663571605752,1508060,R,R,R,R,24000,R,R,R,R,1,3,3,1
1216,43.99285714285714,201508,2,1,3,2,0.9584663571605752,1508061,R,R,R,R,32800,R,R,R,R,3,1,3,1
784,43.99285714285714,201508,2,1,3,2,0.9584663571605752,1508062,I,I,I,I,31000,I,I,I,I,1,3,3,1
1280,43.99285714285714,201508,2,1,3,2,0.9584663571605752,1508063,I,I,I,I,48600,I,I,I,I,3,3,3,1
1152,43.99285714285714,201508,2,1,3,2,0.9584663571605752,1508064,I,I,I,I,44100,I,I,I,I,3,3,3,1
960,43.99285714285714,201508,2,1,3,3,0.9584663571605752,1508065,I,I,I,I,37300,I,I,I,I,1,3,3,1
924,43.99285714285714,201508,2,1,3,2,0.9584663571605752,1508066,R,R,R,R,28000,R,R,R,R,3,3,3,1
1216,43.99285714285714,201508,2,1,3,2,0.9584663571605752,1508067,R,R,R,R,39900,R,R,R,R,3,1,3,1
1152,43.99285714285714,201508,2,1,3,2,0.9584663571605752,1508068,I,I,I,I,44100,I,I,I,I,3,3,3,1
500,43.99285714285714,201508,2,1,3,1,0.9584663571605752,1508069,I,I,I,I,24000,I,I,I,I,1,3,3,1
1024,12.590909090909092,201508,2,1,2,1,0.9584663571605752,1508070,R,R,R,R,43500,R,R,R,R,1,3,3,1
858,15.936842105263159,201508,2,1,4,1,0.9584663571605752,1508071,R,R,R,R,61800,R,R,R,R,3,3,1,9
924,15.936842105263159,201508,2,1,4,2,0.9584663571605752,1508072,I,I,I,I,48400,I,I,I,I,3,1,1,9
924,12.666666666666666,201508,2,1,1,2,0.9584663571605752,1508073,R,R,R,R,65300,R,R,R,R,1,3,1,9
1216,12.666666666666666,201508,2,1,1,2,0.9584663571605752,1508074,R,R,R,R,66000,R,R,R,R,1,3,1,9
672,12.666666666666666,201508,2,1,1,1,0.9584663571605752,1508075,R,R,R,R,56000,R,R,R,R,1,1,1,9
924,15.936842105263159,201508,2,1,4,2,0.9584663571605752,1508076,R,R,R,R,54400,R,R,R,R,3,1,1,9
1280,12.590909090909092,201508,2,1,2,2,0.9584663571605752,1508077,R,R,R,R,39500,R,R,R,R,3,3,1,9
1216,12.590909090909092,201508,2,1,2,1,0.9584663571605752,1508078,R,R,R,R,49000,R,R,R,R,3,1,1,9
1216,12.590909090909092,201508,2,1,2,1,0.9584663571605752,1508079,R,R,R,R,49000,R,R,R,R,3,1,1,9
1120,12.590909090909092,201508,2,1,2,2,0.9584663571605752,1508080,I,I,I,I,43700,I,I,I,I,3,1,1,9
1216,12.590909090909092,201508,2,1,2,1,0.9584663571605752,1508081,R,R,R,R,49000,R,R,R,R,3,1,1,9
1216,12.590909090909092,201508,2,1,2,1,0.9584663571605752,1508082,R,R,R,R,49000,R,R,R,R,3,1,1,9
1280,12.590909090909092,201508,2,1,2,2,0.9584663571605752,1508083,R,R,R,R,50700,R,R,R,R,3,3,1,9
1064,12.666666666666666,201508,2,1,1,1,0.9584663571605752,1508084,I,I,I,I,60300,I,I,I,I,3,3,1,9
1216,12.590909090909092,201508,2,1,2,3,0.9584663571605752,1508085,I,I,I,I,49000,I,I,I,I,3,1,1,9
1280,12.590909090909092,201508,2,1,2,2,0.9584663571605752,1508086,R,R,R,R,42000,R,R,R,R,3,1,1,9
858,15.936842105263159,201508,2,1,4,1,0.9584663571605752,1508087,I,I,I,I,46300,I,I,I,I,3,3,1,9
1216,43.99285714285714,201508,2,1,3,2,0.9584663571605752,1508088,I,I,I,I,46400,I,I,I,I,3,3,1,9
784,43.99285714285714,201508,2,1,3,2,0.9584663571605752,1508089,R,R,R,R,28000,R,R,R,R,1,1,1,9
1152,43.99285714285714,201508,2,1,3,2,0.9584663571605752,1508090,R,R,R,R,54000,R,R,R,R,3,3,1,9
1120,12.590909090909092,201508,2,1,2,2,0.9584663571605752,1508091,R,R,R,R,45500,R,R,R,R,3,3,1,9
784,43.99285714285714,201508,1,1,3,9,0.9584663571605752,1508092,R,R,R,R,24000,9,9,9,9,1,9,9,9
1280,43.99285714285714,201508,1,1,3,9,0.9584663571605752,1508093,R,R,R,R,39900,9,9,9,9,3,9,9,9
960,15.936842105263159,201508,1,1,4,9,0.9584663571605752,1508094,R,R,R,R,52900,9,9,9,9,3,9,9,9
896,15.936842105263159,201508,1,1,4,9,0.9584663571605752,1508095,R,R,R,R,43000,9,9,9,9,1,9,9,9
1152,15.936842105263159,201508,1,1,4,9,0.9584663571605752,1508096,R,R,R,R,49000,9,9,9,9,3,9,9,9
1152,43.99285714285714,201508,1,1,3,9,0.9584663571605752,1508097,R,R,R,R,36000,9,9,9,9,3,9,9,9
1280,43.99285714285714,201508,1,1,3,9,0.9584663571605752,1508098,R,R,R,R,42900,9,9,9,9,3,9,9,9
1152,43.99285714285714,201508,1,1,3,9,0.9584663571605752,1508099,R,R,R,R,47400,9,9,9,9,3,9,9,9
672,43.99285714285714,201508,1,1,3,9,0.9584663571605752,1508100,R,R,I,I,35900,9,9,9,9,1,9,9,9
924,43.99285714285714,201508,1,1,3,9,0.9584663571605752,1508101,R,R,R,R,40000,9,9,9,9,3,9,9,9
784,43.99285714285714,201508,1,1,3,9,0.9584663571605752,1508102,R,R,R,R,29500,9,9,9,9,1,9,9,9
1064,43.99285714285714,201508,1,1,3,9,0.9584663571605752,1508103,R,R,R,R,32900,9,9,9,9,3,9,9,9
1152,43.99285714285714,201508,1,1,3,9,0.9584663571605752,1508104,R,R,R,R,33000,9,9,9,9,3,9,9,9
924,12.666666666666666,201508,1,1,1,9,0.9584663571605752,1508105,R,R,R,R,49900,9,9,9,9,1,9,9,9
728,12.666666666666666,201508,1,1,1,9,0.9584663571605752,1508106,R,R,R,R,59000,9,9,9,9,1,9,9,9
1280,43.99285714285714,201508,1,1,3,9,0.9584663571605752,1508107,R,R,R,R,44000,9,9,9,9,3,9,9,9
1216,43.99285714285714,201508,1,1,3,9,0.9584663571605752,1508108,R,R,R,R,68800,9,9,9,9,3,9,9,9
1216,12.590909090909092,201508,1,1,2,9,0.9584663571605752,1508109,R,R,R,R,55400,9,9,9,9,3,9,9,9
840,12.590909090909092,201508,1,1,2,9,0.9584663571605752,1508110,R,R,R,R,35000,9,9,9,9,1,9,9,9
1280,12.590909090909092,201508,1,1,2,9,0.9584663571605752,1508111,R,R,R,R,48000,9,9,9,9,3,9,9,9
1280,12.590909090909092,201508,1,1,2,9,0.9584663571605752,1508112,R,R,R,R,43000,9,9,9,9,3,9,9,9
1280,12.590909090909092,201508,1,1,2,9,0.9584663571605752,1508113,R,R,R,R,43900,9,9,9,9,3,9,9,9
1280,12.590909090909092,201508,1,1,2,9,0.9584663571605752,1508114,R,R,R,R,72200,9,9,9,9,3,9,9,9
1280,12.590909090909092,201508,1,1,2,9,0.9584663571605752,1508115,R,R,R,R,53000,9,9,9,9,3,9,9,9
1216,12.666666666666666,201508,1,1,1,9,0.9584663571605752,1508116,R,R,R,R,54900,9,9,9,9,3,9,9,9
1280,12.590909090909092,201508,1,1,2,9,0.9584663571605752,1508117,R,I,R,R,52600,9,9,9,9,3,9,9,9
1216,12.590909090909092,201508,1,1,2,9,0.9584663571605752,1508118,I,I,I,I,49000,9,9,9,9,3,9,9,9
1280,12.590909090909092,201508,1,1,2,9,0.9584663571605752,1508119,R,I,R,R,52600,9,9,9,9,3,9,9,9
1216,15.936842105263159,201508,1,1,2,9,0.9584663571605752,1508120,I,I,I,I,49000,9,9,9,9,3,9,9,9
1216,12.590909090909092,201508,1,1,2,9,0.9584663571605752,1508121,I,I,I,I,49000,9,9,9,9,3,9,9,9
1280,12.590909090909092,201508,1,1,2,9,0.9584663571605752,1508122,I,I,I,I,52600,9,9,9,9,3,9,9,9
1280,12.590909090909092,201508,1,1,2,9,0.9584663571605752,1508123,I,I,I,I,52600,9,9,9,9,3,9,9,9
1216,12.590909090909092,201508,1,1,2,9,0.9584663571605752,1508124,R,I,R,R,49000,9,9,9,9,3,9,9,9
1312,43.99285714285714,201508,1,1,3,9,0.9584663571605752,1508125,I,I,I,I,49800,9,9,9,9,3,9,9,9
924,43.99285714285714,201508,1,1,3,9,0.9584663571605752,1508126,I,I,I,I,36000,9,9,9,9,3,9,9,9
784,43.99285714285714,201508,1,1,3,9,0.9584663571605752,1508127,I,I,I,I,31000,9,9,9,9,1,9,9,9
1216,43.99285714285714,201508,1,1,3,9,0.9584663571605752,1508128,R,I,R,R,46400,9,9,9,9,3,9,9,9
9,12.666666666666666,201508,3,1,5,9,0.9584663571605752,1508129,R,9,9,9,9,9,9,9,9,9,9,9,9
9,12.666666666666666,201508,3,1,5,9,0.9584663571605752,1508130,I,9,9,9,9,9,9,9,9,9,9,9,9
9,43.99285714285714,201508,3,1,5,9,0.9584663571605752,1508131,R,9,9,9,9,9,9,9,9,9,9,9,9
1568,21.99642857142857,201508,2,2,3,2,1.0261004468155863,1508132,R,R,R,R,69000,R,R,R,R,3,3,2,1
2176,21.99642857142857,201508,2,2,3,2,1.0261004468155863,1508133,R,R,R,R,88000,R,R,R,R,3,3,3,1
1792,21.99642857142857,201508,2,2,3,2,1.0261004468155863,1508134,R,R,R,R,69000,R,R,R,R,3,3,3,1
1960,7.968421052631579,201508,2,2,4,2,1.0261004468155863,1508135,I,I,I,I,118500,I,I,I,I,3,3,2,1
1539,7.968421052631579,201508,2,2,4,1,1.0261004468155863,1508136,R,R,R,R,107200,R,R,R,R,3,3,3,1
2560,5.3122807017543865,201508,2,3,5,2,1.0261004468155863,1508137,R,R,R,R,136200,R,R,R,R,3,3,3,1
1836,7.968421052631579,201508,2,2,4,3,1.0261004468155863,1508138,I,I,I,I,114600,I,I,I,I,3,3,2,1
1782,7.968421052631579,201508,2,2,4,2,1.0261004468155863,1508139,R,R,R,R,88600,R,R,R,R,3,3,3,1
1404,7.968421052631579,201508,2,2,4,2,1.0261004468155863,1508140,R,R,R,R,71500,R,R,R,R,1,3,3,1
1296,7.968421052631579,201508,2,2,4,2,1.0261004468155863,1508141,R,R,R,R,96700,R,R,R,R,3,3,3,1
1536,7.968421052631579,201508,2,2,4,2,1.0261004468155863,1508142,R,R,R,R,88300,R,R,R,R,1,3,3,1
1456,7.968421052631579,201508,2,2,4,2,1.0261004468155863,1508143,R,R,R,R,117900,R,R,R,R,1,1,2,1
1056,7.968421052631579,201508,2,2,4,2,1.0261004468155863,1508144,R,R,R,R,60400,R,R,R,R,1,1,2,1
1188,7.968421052631579,201508,2,2,4,2,1.0261004468155863,1508145,R,R,R,R,80400,R,R,R,R,3,1,3,1
1056,7.968421052631579,201508,2,2,4,1,1.0261004468155863,1508146,R,R,R,R,92100,R,R,R,R,1,1,2,1
1344,7.968421052631579,201508,2,2,4,2,1.0261004468155863,1508147,R,R,R,R,127400,R,R,R,R,1,1,2,1
1080,7.968421052631579,201508,2,2,4,2,1.0261004468155863,1508148,I,I,I,I,91100,I,I,I,I,1,1,2,1
1080,7.968421052631579,201508,2,2,4,3,1.0261004468155863,1508149,R,R,R,R,109900,R,R,R,R,1,1,2,1
1104,7.968421052631579,201508,2,2,4,2,1.0261004468155863,1508150,R,R,R,R,48800,I,I,I,I,3,1,2,1
1568,21.99642857142857,201508,2,2,3,2,1.0261004468155863,1508151,R,R,R,R,64800,R,R,R,R,3,3,3,1
1568,21.99642857142857,201508,2,2,3,2,1.0261004468155863,1508152,R,R,R,R,72200,R,R,R,R,3,3,3,1
1856,7.968421052631579,201508,2,2,4,1,1.0261004468155863,1508153,R,R,R,R,120500,R,R,R,I,3,3,2,1
1320,7.968421052631579,201508,2,2,4,2,1.0261004468155863,1508154,R,R,R,R,162200,R,R,R,R,3,1,3,1
1566,7.968421052631579,201508,2,2,4,2,1.0261004468155863,1508155,R,R,R,R,69000,R,R,R,R,3,1,2,1
1920,7.968421052631579,201508,2,2,4,2,1.0261004468155863,1508156,I,I,I,I,117300,I,I,I,I,1,1,3,1
1144,7.968421052631579,201508,2,2,4,1,1.0261004468155863,1508157,I,I,I,I,93100,I,I,I,I,3,1,2,1
1624,7.968421052631579,201508,2,2,4,2,1.0261004468155863,1508158,R,R,R,R,182000,R,R,R,R,3,1,3,1
1782,7.968421052631579,201508,2,2,4,2,1.0261004468155863,1508159,I,I,I,I,113000,I,I,I,I,3,1,3,1
1566,7.968421052631579,201508,2,2,4,2,1.0261004468155863,1508160,I,I,I,I,106200,I,I,I,I,3,1,2,1
1620,7.968421052631579,201508,2,2,4,2,1.0261004468155863,1508161,I,I,I,I,107900,I,I,I,I,3,1,2,1
1536,7.968421052631579,201508,2,2,4,1,1.0261004468155863,1508162,R,R,R,R,238500,R,R,R,R,3,3,2,1
1728,7.968421052631579,201508,2,2,4,2,1.0261004468155863,1508163,I,I,I,I,111300,I,I,I,I,3,1,3,1
1536,7.968421052631579,201508,2,2,4,2,1.0261004468155863,1508164,R,R,R,R,149000,R,R,R,R,3,1,3,1
1440,7.968421052631579,201508,2,2,4,2,1.0261004468155863,1508165,R,R,R,R,105000,R,R,R,R,3,1,3,1
1620,7.968421052631579,201508,2,2,4,2,1.0261004468155863,1508166,R,R,R,R,116000,R,R,R,R,3,1,3,1
1080,7.968421052631579,201508,2,2,4,2,1.0261004468155863,1508167,R,R,R,R,48800,R,R,R,R,3,1,3,1
1566,7.968421052631579,201508,2,2,4,2,1.0261004468155863,1508168,R,R,R,R,164000,R,R,R,R,3,1,3,1
900,7.968421052631579,201508,2,2,4,3,1.0261004468155863,1508169,R,R,R,R,88000,R,R,R,R,3,3,2,3
1782,7.968421052631579,201508,2,2,4,3,1.0261004468155863,1508170,I,I,I,I,113000,I,I,I,I,3,1,2,3
1344,7.968421052631579,201508,2,2,4,2,1.0261004468155863,1508171,I,I,I,I,99300,I,I,I,I,1,1,3,1
1566,7.968421052631579,201508,2,2,4,2,1.0261004468155863,1508172,R,R,R,R,120000,R,R,R,R,1,1,2,1
1152,7.968421052631579,201508,2,2,4,1,1.0261004468155863,1508173,R,R,R,R,68200,R,R,R,R,3,1,3,1
1736,7.968421052631579,201508,2,2,4,2,1.0261004468155863,1508174,R,R,R,R,65000,R,R,R,R,3,1,3,1
1352,6.333333333333333,201508,2,2,1,1,1.0261004468155863,1508175,R,R,R,R,80000,R,R,R,R,3,3,3,1
1568,6.333333333333333,201508,2,2,1,1,1.0261004468155863,1508176,R,I,R,R,104700,R,R,R,R,3,3,3,1
1232,6.333333333333333,201508,2,2,1,2,1.0261004468155863,1508177,R,R,R,R,71500,R,R,R,R,3,3,2,1
1440,21.99642857142857,201508,2,2,3,2,1.0261004468155863,1508178,R,R,R,R,136400,R,R,R,R,3,1,3,1
2600,21.99642857142857,201508,2,2,3,1,1.0261004468155863,1508179,R,R,R,R,80400,R,R,R,R,3,3,3,1
1664,21.99642857142857,201508,2,2,3,1,1.0261004468155863,1508180,I,I,I,I,77200,I,I,I,I,3,3,3,1
1560,21.99642857142857,201508,2,2,3,1,1.0261004468155863,1508181,R,R,R,R,136400,R,R,R,R,1,1,3,1
1458,21.99642857142857,201508,2,2,3,1,1.0261004468155863,1508182,R,R,R,R,79800,R,R,R,R,3,1,3,1
1920,21.99642857142857,201508,2,2,3,1,1.0261004468155863,1508183,R,R,R,R,82000,R,R,R,R,3,3,3,1
1100,21.99642857142857,201508,2,2,3,1,1.0261004468155863,1508184,R,R,R,R,83700,R,R,R,R,1,1,3,1
1920,21.99642857142857,201508,2,2,3,1,1.0261004468155863,1508185,R,R,R,R,108000,R,R,R,R,3,3,3,1
1680,21.99642857142857,201508,2,2,3,2,1.0261004468155863,1508186,R,R,R,R,76000,R,R,R,R,3,1,3,1
1344,21.99642857142857,201508,2,2,3,2,1.0261004468155863,1508187,R,R,I,I,70000,R,R,R,R,3,3,3,1
2048,21.99642857142857,201508,2,2,3,2,1.0261004468155863,1508188,R,R,R,R,88900,R,R,R,R,3,3,3,1
1344,6.295454545454546,201508,2,2,2,3,1.0261004468155863,1508189,I,I,I,I,70900,I,I,I,I,3,1,3,1
