control,shipmonth,weight,wgtadj,status,region,titled,sections,price,sqft,bedrooms,location,foundation,secured,jstatus,jprice,jsqft,jbedroom,jtitle,jlocation,jfoundation,jsecured
17110823,201711,1.0,0.981,3,5,9,1,9,9,9,9,9,9,R,9,9,9,9,9,9,9
17110824,201711,1.0,0.981,3,5,9,1,9,9,9,9,9,9,R,9,9,9,9,9,9,9
17110825,201711,1.0,0.981,3,5,9,1,9,9,9,9,9,9,R,9,9,9,9,9,9,9
17110826,201711,1.0,0.981,3,5,9,1,9,9,9,9,9,9,R,9,9,9,9,9,9,9
17110827,201711,1.0,0.981,3,5,9,1,9,9,9,9,9,9,R,9,9,9,9,9,9,9
17110828,201711,1.0,0.981,3,5,9,1,9,9,9,9,9,9,R,9,9,9,9,9,9,9
17110829,201711,1.0,0.981,3,5,9,1,9,9,9,9,9,9,R,9,9,9,9,9,9,9
17110830,201711,1.0,0.981,3,5,9,1,9,9,9,9,9,9,R,9,9,9,9,9,9,9
17110831,201711,1.0,0.981,3,5,9,1,9,9,9,9,9,9,R,9,9,9,9,9,9,9
17110832,201711,1.0,0.981,3,5,9,1,9,9,9,9,9,9,R,9,9,9,9,9,9,9
17110833,201711,1.0,0.981,3,5,9,1,9,9,9,9,9,9,R,9,9,9,9,9,9,9
17110834,201711,1.0,0.981,3,5,9,1,9,9,9,9,9,9,R,9,9,9,9,9,9,9
17110835,201711,1.0,0.981,3,5,9,1,9,9,9,9,9,9,R,9,9,9,9,9,9,9
17110836,201711,1.0,0.981,3,5,9,1,9,9,9,9,9,9,R,9,9,9,9,9,9,9
17110837,201711,1.0,0.981,3,5,9,1,9,9,9,9,9,9,R,9,9,9,9,9,9,9
17110838,201711,1.0,0.981,3,5,9,1,9,9,9,9,9,9,R,9,9,9,9,9,9,9
17110839,201711,1.0,0.981,3,5,9,1,9,9,9,9,9,9,R,9,9,9,9,9,9,9
17110840,201711,1.0,0.981,3,5,9,1,9,9,9,9,9,9,R,9,9,9,9,9,9,9
17110841,201711,1.0,0.981,3,5,9,1,9,9,9,9,9,9,R,9,9,9,9,9,9,9
17110842,201711,1.0,0.981,3,5,9,1,9,9,9,9,9,9,R,9,9,9,9,9,9,9
17110843,201711,1.0,0.981,3,5,9,1,9,9,9,9,9,9,R,9,9,9,9,9,9,9
17110844,201711,1.0,0.981,3,5,9,1,9,9,9,9,9,9,R,9,9,9,9,9,9,9
17110845,201711,1.0,0.981,3,5,9,1,9,9,9,9,9,9,R,9,9,9,9,9,9,9
17110846,201711,1.0,0.981,3,5,9,1,9,9,9,9,9,9,R,9,9,9,9,9,9,9
17110847,201711,1.0,0.981,3,5,9,1,9,9,9,9,9,9,R,9,9,9,9,9,9,9
17110848,201711,1.0,0.981,3,5,9,1,9,9,9,9,9,9,R,9,9,9,9,9,9,9
17110849,201711,1.0,0.981,3,5,9,1,9,9,9,9,9,9,R,9,9,9,9,9,9,9
17110850,201711,1.0,0.981,3,5,9,1,9,9,9,9,9,9,R,9,9,9,9,9,9,9
17110851,201711,1.0,0.981,3,5,9,1,9,9,9,9,9,9,R,9,9,9,9,9,9,9
17110852,201711,1.0,0.981,3,5,9,1,9,9,9,9,9,9,R,9,9,9,9,9,9,9
17110853,201711,1.0,0.981,3,5,9,1,9,9,9,9,9,9,R,9,9,9,9,9,9,9
17110854,201711,1.0,0.981,3,5,9,1,9,9,9,9,9,9,R,9,9,9,9,9,9,9
17110855,201711,1.0,0.981,3,5,9,1,9,9,9,9,9,9,R,9,9,9,9,9,9,9
17110856,201711,1.0,0.981,3,5,9,1,9,9,9,9,9,9,R,9,9,9,9,9,9,9
17110857,201711,1.0,0.981,3,5,9,1,9,9,9,9,9,9,R,9,9,9,9,9,9,9
17110858,201711,1.0,0.981,3,5,9,1,9,9,9,9,9,9,R,9,9,9,9,9,9,9
17110859,201711,1.0,0.981,3,5,9,1,9,9,9,9,9,9,R,9,9,9,9,9,9,9
17110860,201711,1.0,0.981,3,5,9,1,9,9,9,9,9,9,R,9,9,9,9,9,9,9
17110861,201711,1.0,0.981,3,5,9,1,9,9,9,9,9,9,R,9,9,9,9,9,9,9
17110862,201711,1.0,0.981,3,5,9,1,9,9,9,9,9,9,R,9,9,9,9,9,9,9
17110863,201711,1.0,0.981,3,5,9,1,9,9,9,9,9,9,R,9,9,9,9,9,9,9
17110864,201711,1.0,0.981,3,5,9,1,9,9,9,9,9,9,R,9,9,9,9,9,9,9
17110865,201711,1.0,0.981,3,5,9,1,9,9,9,9,9,9,R,9,9,9,9,9,9,9
17110866,201711,1.0,0.981,3,5,9,1,9,9,9,9,9,9,R,9,9,9,9,9,9,9
17110867,201711,1.0,0.981,3,5,9,1,9,9,9,9,9,9,R,9,9,9,9,9,9,9
17110868,201711,1.0,0.981,3,5,9,1,9,9,9,9,9,9,R,9,9,9,9,9,9,9
17110869,201711,1.0,0.981,3,5,9,1,9,9,9,9,9,9,R,9,9,9,9,9,9,9
17110870,201711,1.0,0.981,3,5,9,1,9,9,9,9,9,9,R,9,9,9,9,9,9,9
17110871,201711,1.0,0.981,3,5,9,1,9,9,9,9,9,9,R,9,9,9,9,9,9,9
17110872,201711,1.0,0.981,3,5,9,1,9,9,9,9,9,9,R,9,9,9,9,9,9,9
17110873,201711,1.0,0.981,3,5,9,1,9,9,9,9,9,9,R,9,9,9,9,9,9,9
17110874,201711,1.0,0.981,3,5,9,1,9,9,9,9,9,9,R,9,9,9,9,9,9,9
17110875,201711,1.0,0.981,3,5,9,1,9,9,9,9,9,9,R,9,9,9,9,9,9,9
17110876,201711,1.0,0.981,3,5,9,1,9,9,9,9,9,9,R,9,9,9,9,9,9,9
17110877,201711,1.0,0.981,3,5,9,1,9,9,9,9,9,9,R,9,9,9,9,9,9,9
17110878,201711,1.0,0.981,3,5,9,1,9,9,9,9,9,9,R,9,9,9,9,9,9,9
17110879,201711,1.0,0.981,3,5,9,1,9,9,9,9,9,9,R,9,9,9,9,9,9,9
17110880,201711,1.0,0.981,3,5,9,1,9,9,9,9,9,9,R,9,9,9,9,9,9,9
17110881,201711,1.0,0.981,3,5,9,1,9,9,9,9,9,9,R,9,9,9,9,9,9,9
17110882,201711,1.0,0.981,3,5,9,1,9,9,9,9,9,9,R,9,9,9,9,9,9,9
17110883,201711,1.0,0.981,3,5,9,1,9,9,9,9,9,9,R,9,9,9,9,9,9,9
17110884,201711,1.0,0.981,3,5,9,1,9,9,9,9,9,9,R,9,9,9,9,9,9,9
17110885,201711,1.0,0.981,3,5,9,1,9,9,9,9,9,9,R,9,9,9,9,9,9,9
17110886,201711,1.0,0.981,3,5,9,1,9,9,9,9,9,9,R,9,9,9,9,9,9,9
17110887,201711,1.0,0.981,3,5,9,1,9,9,9,9,9,9,R,9,9,9,9,9,9,9
17110888,201711,1.0,0.981,3,5,9,1,9,9,9,9,9,9,R,9,9,9,9,9,9,9
17110889,201711,1.0,0.981,3,5,9,1,9,9,9,9,9,9,R,9,9,9,9,9,9,9
17110890,201711,1.0,0.981,3,5,9,1,9,9,9,9,9,9,R,9,9,9,9,9,9,9
17110891,201711,1.0,0.981,3,5,9,1,9,9,9,9,9,9,R,9,9,9,9,9,9,9
17110892,201711,1.0,0.981,3,5,9,1,9,9,9,9,9,9,R,9,9,9,9,9,9,9
17110893,201711,1.0,0.981,3,5,9,1,9,9,9,9,9,9,R,9,9,9,9,9,9,9
17110894,201711,1.0,0.981,3,5,9,1,9,9,9,9,9,9,R,9,9,9,9,9,9,9
17110895,201711,1.0,0.981,3,5,9,1,9,9,9,9,9,9,R,9,9,9,9,9,9,9
17110896,201711,1.0,0.981,3,5,9,1,9,9,9,9,9,9,R,9,9,9,9,9,9,9
17110897,201711,1.0,0.981,3,5,9,1,9,9,9,9,9,9,R,9,9,9,9,9,9,9
17110898,201711,1.0,0.981,3,5,9,1,9,9,9,9,9,9,R,9,9,9,9,9,9,9
17110899,201711,1.0,0.981,3,5,9,1,9,9,9,9,9,9,R,9,9,9,9,9,9,9
17110900,201711,1.0,0.981,3,5,9,1,9,9,9,9,9,9,R,9,9,9,9,9,9,9
17110901,201711,1.0,0.981,3,5,9,1,9,9,9,9,9,9,R,9,9,9,9,9,9,9
17110902,201711,1.0,0.981,3,5,9,1,9,9,9,9,9,9,R,9,9,9,9,9,9,9
17110903,201711,1.0,0.981,3,5,9,1,9,9,9,9,9,9,R,9,9,9,9,9,9,9
17110904,201711,1.0,0.981,3,5,9,1,9,9,9,9,9,9,R,9,9,9,9,9,9,9
17110905,201711,1.0,0.981,3,5,9,1,9,9,9,9,9,9,R,9,9,9,9,9,9,9
17110906,201711,1.0,0.981,3,5,9,1,9,9,9,9,9,9,R,9,9,9,9,9,9,9
17110907,201711,1.0,0.981,3,5,9,1,9,9,9,9,9,9,R,9,9,9,9,9,9,9
17110908,201711,1.0,0.981,3,5,9,1,9,9,9,9,9,9,R,9,9,9,9,9,9,9
17110909,201711,1.0,0.981,3,5,9,1,9,9,9,9,9,9,R,9,9,9,9,9,9,9
17110910,201711,1.0,0.981,3,5,9,1,9,9,9,9,9,9,R,9,9,9,9,9,9,9
17110911,201711,1.0,0.981,3,5,9,1,9,9,9,9,9,9,R,9,9,9,9,9,9,9
17110912,201711,1.0,0.981,3,5,9,1,9,9,9,9,9,9,R,9,9,9,9,9,9,9
17110913,201711,1.0,0.981,3,5,9,1,9,9,9,9,9,9,R,9,9,9,9,9,9,9
17110914,201711,1.0,0.981,3,5,9,1,9,9,9,9,9,9,R,9,9,9,9,9,9,9
17110915,201711,1.0,0.981,3,5,9,1,9,9,9,9,9,9,R,9,9,9,9,9,9,9
17110916,201711,1.0,0.981,3,5,9,1,9,9,9,9,9,9,R,9,9,9,9,9,9,9
17110917,201711,1.0,0.981,3,5,9,1,9,9,9,9,9,9,R,9,9,9,9,9,9,9
17110918,201711,1.0,0.981,3,5,9,1,9,9,9,9,9,9,R,9,9,9,9,9,9,9
17110919,201711,1.0,0.981,3,5,9,1,9,9,9,9,9,9,R,9,9,9,9,9,9,9
17110920,201711,1.0,0.981,3,5,9,1,9,9,9,9,9,9,R,9,9,9,9,9,9,9
17110921,201711,1.0,0.981,3,5,9,1,9,9,9,9,9,9,R,9,9,9,9,9,9,9
17110922,201711,1.0,0.981,3,5,9,1,9,9,9,9,9,9,R,9,9,9,9,9,9,9
17110923,201711,1.0,0.981,3,5,9,1,9,9,9,9,9,9,R,9,9,9,9,9,9,9
17110924,201711,1.0,0.981,3,5,9,1,9,9,9,9,9,9,R,9,9,9,9,9,9,9
17110925,201711,1.0,0.981,3,5,9,1,9,9,9,9,9,9,R,9,9,9,9,9,9,9
17110926,201711,1.0,0.981,3,5,9,1,9,9,9,9,9,9,R,9,9,9,9,9,9,9
17110927,201711,1.0,0.981,3,5,9,1,9,9,9,9,9,9,R,9,9,9,9,9,9,9
17110928,201711,1.0,0.981,3,5,9,1,9,9,9,9,9,9,R,9,9,9,9,9,9,9
17110929,201711,1.0,0.981,3,5,9,1,9,9,9,9,9,9,R,9,9,9,9,9,9,9
17110930,201711,1.0,0.981,3,5,9,1,9,9,9,9,9,9,R,9,9,9,9,9,9,9
17110931,201711,1.0,0.981,3,5,9,1,9,9,9,9,9,9,R,9,9,9,9,9,9,9
17110932,201711,1.0,0.981,3,5,9,1,9,9,9,9,9,9,R,9,9,9,9,9,9,9
17110933,201711,1.0,0.981,3,5,9,1,9,9,9,9,9,9,R,9,9,9,9,9,9,9
17110934,201711,1.0,0.981,3,5,9,1,9,9,9,9,9,9,R,9,9,9,9,9,9,9
17110935,201711,1.0,0.981,3,5,9,1,9,9,9,9,9,9,R,9,9,9,9,9,9,9
17110936,201711,1.0,0.981,3,5,9,1,9,9,9,9,9,9,R,9,9,9,9,9,9,9
17110937,201711,1.0,0.981,3,5,9,1,9,9,9,9,9,9,R,9,9,9,9,9,9,9
17110938,201711,1.0,0.981,3,5,9,1,9,9,9,9,9,9,R,9,9,9,9,9,9,9
17110939,201711,1.0,0.981,3,5,9,1,9,9,9,9,9,9,R,9,9,9,9,9,9,9
17110940,201711,1.0,0.981,3,5,9,1,9,9,9,9,9,9,R,9,9,9,9,9,9,9
17110941,201711,1.0,0.981,3,5,9,1,9,9,9,9,9,9,R,9,9,9,9,9,9,9
17110942,201711,1.0,0.981,3,5,9,1,9,9,9,9,9,9,R,9,9,9,9,9,9,9
17110943,201711,1.0,0.981,3,5,9,1,9,9,9,9,9,9,R,9,9,9,9,9,9,9
17110944,201711,1.0,0.981,3,5,9,1,9,9,9,9,9,9,R,9,9,9,9,9,9,9
17110945,201711,1.0,0.981,3,5,9,1,9,9,9,9,9,9,R,9,9,9,9,9,9,9
17110946,201711,1.0,0.981,3,5,9,1,9,9,9,9,9,9,R,9,9,9,9,9,9,9
17110947,201711,1.0,0.981,3,5,9,1,9,9,9,9,9,9,R,9,9,9,9,9,9,9
17110948,201711,1.0,0.981,3,5,9,1,9,9,9,9,9,9,R,9,9,9,9,9,9,9
17110949,201711,1.0,0.981,3,5,9,1,9,9,9,9,9,9,R,9,9,9,9,9,9,9
17110950,201711,1.0,0.981,3,5,9,1,9,9,9,9,9,9,R,9,9,9,9,9,9,9
17110951,201711,1.0,0.981,3,5,9,1,9,9,9,9,9,9,R,9,9,9,9,9,9,9
17110952,201711,1.0,0.981,3,5,9,1,9,9,9,9,9,9,R,9,9,9,9,9,9,9
17110953,201711,1.0,0.981,3,5,9,1,9,9,9,9,9,9,R,9,9,9,9,9,9,9
17110954,201711,1.0,0.981,3,5,9,1,9,9,9,9,9,9,R,9,9,9,9,9,9,9
17110955,201711,1.0,0.981,3,5,9,1,9,9,9,9,9,9,R,9,9,9,9,9,9,9
17110956,201711,1.0,0.981,3,5,9,1,9,9,9,9,9,9,R,9,9,9,9,9,9,9
17110957,201711,1.0,0.981,3,5,9,1,9,9,9,9,9,9,R,9,9,9,9,9,9,9
17110958,201711,1.0,0.981,3,5,9,1,9,9,9,9,9,9,R,9,9,9,9,9,9,9
17110959,201711,1.0,0.981,3,5,9,1,9,9,9,9,9,9,R,9,9,9,9,9,9,9
17110960,201711,1.0,0.981,3,5,9,1,9,9,9,9,9,9,R,9,9,9,9,9,9,9
17110961,201711,1.0,0.981,3,5,9,1,9,9,9,9,9,9,R,9,9,9,9,9,9,9
17110962,201711,1.0,0.981,3,5,9,1,9,9,9,9,9,9,R,9,9,9,9,9,9,9
17110963,201711,1.0,0.981,3,5,9,1,9,9,9,9,9,9,R,9,9,9,9,9,9,9
17110964,201711,1.0,0.981,3,5,9,1,9,9,9,9,9,9,R,9,9,9,9,9,9,9
17110965,201711,1.0,0.981,3,5,9,1,9,9,9,9,9,9,R,9,9,9,9,9,9,9
17110966,201711,1.0,0.981,3,5,9,1,9,9,9,9,9,9,R,9,9,9,9,9,9,9
17110967,201711,1.0,0.981,3,5,9,1,9,9,9,9,9,9,R,9,9,9,9,9,9,9
17110968,201711,1.0,0.981,3,5,9,1,9,9,9,9,9,9,R,9,9,9,9,9,9,9
17110969,201711,1.0,0.981,3,5,9,1,9,9,9,9,9,9,R,9,9,9,9,9,9,9
17110970,201711,1.0,0.981,3,5,9,1,9,9,9,9,9,9,R,9,9,9,9,9,9,9
17110971,201711,1.0,0.981,3,5,9,1,9,9,9,9,9,9,R,9,9,9,9,9,9,9
17110972,201711,1.0,0.981,3,5,9,1,9,9,9,9,9,9,R,9,9,9,9,9,9,9
17110973,201711,1.0,0.981,3,5,9,1,9,9,9,9,9,9,R,9,9,9,9,9,9,9
17110974,201711,1.0,0.981,3,5,9,1,9,9,9,9,9,9,R,9,9,9,9,9,9,9
17110975,201711,1.0,0.981,3,5,9,1,9,9,9,9,9,9,R,9,9,9,9,9,9,9
17110976,201711,1.0,0.981,3,5,9,1,9,9,9,9,9,9,R,9,9,9,9,9,9,9
17110977,201711,1.0,0.981,3,5,9,1,9,9,9,9,9,9,R,9,9,9,9,9,9,9
17110978,201711,1.0,0.981,3,5,9,1,9,9,9,9,9,9,R,9,9,9,9,9,9,9
17110979,201711,1.0,0.981,3,5,9,1,9,9,9,9,9,9,R,9,9,9,9,9,9,9
17110980,201711,1.0,0.981,3,5,9,1,9,9,9,9,9,9,R,9,9,9,9,9,9,9
17110981,201711,1.0,0.981,3,5,9,1,9,9,9,9,9,9,R,9,9,9,9,9,9,9
17110982,201711,1.0,0.981,3,5,9,1,9,9,9,9,9,9,R,9,9,9,9,9,9,9
17110983,201711,1.0,0.981,3,5,9,1,9,9,9,9,9,9,R,9,9,9,9,9,9,9
17110984,201711,1.0,0.981,3,5,9,1,9,9,9,9,9,9,R,9,9,9,9,9,9,9
17110985,201711,1.0,0.981,3,5,9,1,9,9,9,9,9,9,R,9,9,9,9,9,9,9
17110986,201711,1.0,0.981,3,5,9,1,9,9,9,9,9,9,R,9,9,9,9,9,9,9
17110987,201711,1.0,0.981,3,5,9,1,9,9,9,9,9,9,R,9,9,9,9,9,9,9
17110988,201711,1.0,0.981,3,5,9,1,9,9,9,9,9,9,R,9,9,9,9,9,9,9
17110989,201711,1.0,0.981,3,5,9,1,9,9,9,9,9,9,R,9,9,9,9,9,9,9
17110990,201711,1.0,0.981,3,5,9,1,9,9,9,9,9,9,R,9,9,9,9,9,9,9
17110991,201711,1.0,0.981,3,5,9,1,9,9,9,9,9,9,R,9,9,9,9,9,9,9
17110992,201711,1.0,0.981,3,5,9,1,9,9,9,9,9,9,R,9,9,9,9,9,9,9
17110993,201711,1.0,0.981,3,5,9,1,9,9,9,9,9,9,R,9,9,9,9,9,9,9
17110994,201711,1.0,0.981,3,5,9,1,9,9,9,9,9,9,R,9,9,9,9,9,9,9
17110995,201711,1.0,0.981,3,5,9,1,9,9,9,9,9,9,R,9,9,9,9,9,9,9
17110996,201711,1.0,0.981,3,5,9,1,9,9,9,9,9,9,R,9,9,9,9,9,9,9
17110997,201711,1.0,0.981,3,5,9,1,9,9,9,9,9,9,R,9,9,9,9,9,9,9
17110998,201711,1.0,0.981,3,5,9,1,9,9,9,9,9,9,R,9,9,9,9,9,9,9
17110999,201711,1.0,0.981,3,5,9,1,9,9,9,9,9,9,R,9,9,9,9,9,9,9
17111000,201711,1.0,0.981,3,5,9,1,9,9,9,9,9,9,R,9,9,9,9,9,9,9
17111001,201711,1.0,0.981,3,5,9,1,9,9,9,9,9,9,R,9,9,9,9,9,9,9
17111002,201711,1.0,0.981,3,5,9,1,9,9,9,9,9,9,R,9,9,9,9,9,9,9
17111003,201711,1.0,0.981,3,5,9,1,9,9,9,9,9,9,R,9,9,9,9,9,9,9
17111004,201711,1.0,0.981,3,5,9,1,9,9,9,9,9,9,R,9,9,9,9,9,9,9
17111005,201711,1.0,0.981,3,5,9,1,9,9,9,9,9,9,R,9,9,9,9,9,9,9
17111006,201711,1.0,0.981,3,5,9,1,9,9,9,9,9,9,R,9,9,9,9,9,9,9
17111007,201711,1.0,0.981,3,5,9,1,9,9,9,9,9,9,R,9,9,9,9,9,9,9
17111008,201711,1.0,0.981,3,5,9,1,9,9,9,9,9,9,R,9,9,9,9,9,9,9
17111009,201711,1.0,0.981,3,5,9,1,9,9,9,9,9,9,R,9,9,9,9,9,9,9
17111010,201711,1.0,0.981,3,5,9,1,9,9,9,9,9,9,R,9,9,9,9,9,9,9
17111011,201711,1.0,0.981,3,5,9,1,9,9,9,9,9,9,R,9,9,9,9,9,9,9
17111012,201711,1.0,0.981,3,5,9,1,9,9,9,9,9,9,R,9,9,9,9,9,9,9
17111013,201711,1.0,0.981,3,5,9,1,9,9,9,9,9,9,R,9,9,9,9,9,9,9
17111014,201711,1.0,0.981,3,5,9,1,9,9,9,9,9,9,R,9,9,9,9,9,9,9
17111015,201711,1.0,0.981,3,5,9,1,9,9,9,9,9,9,R,9,9,9,9,9,9,9
17111016,201711,1.0,0.981,3,5,9,1,9,9,9,9,9,9,R,9,9,9,9,9,9,9
17111017,201711,1.0,0.981,3,5,9,1,9,9,9,9,9,9,R,9,9,9,9,9,9,9
17111018,201711,1.0,0.981,3,5,9,1,9,9,9,9,9,9,R,9,9,9,9,9,9,9
17111019,201711,1.0,0.981,3,5,9,1,9,9,9,9,9,9,R,9,9,9,9,9,9,9
17111020,201711,1.0,0.981,3,5,9,1,9,9,9,9,9,9,R,9,9,9,9,9,9,9
17111021,201711,1.0,0.981,3,5,9,1,9,9,9,9,9,9,R,9,9,9,9,9,9,9
17111022,201711,1.0,0.981,3,5,9,1,9,9,9,9,9,9,R,9,9,9,9,9,9,9
17111023,201711,1.0,0.981,3,5,9,1,9,9,9,9,9,9,R,9,9,9,9,9,9,9
17111024,201711,1.0,0.981,3,5,9,1,9,9,9,9,9,9,R,9,9,9,9,9,9,9
17111025,201711,1.0,0.981,3,5,9,1,9,9,9,9,9,9,R,9,9,9,9,9,9,9
17111026,201711,1.0,0.981,3,5,9,1,9,9,9,9,9,9,R,9,9,9,9,9,9,9
17111027,201711,1.0,0.981,3,5,9,1,9,9,9,9,9,9,R,9,9,9,9,9,9,9
17111028,201711,1.0,0.981,3,5,9,1,9,9,9,9,9,9,R,9,9,9,9,9,9,9
17111029,201711,1.0,0.981,3,5,9,1,9,9,9,9,9,9,R,9,9,9,9,9,9,9
17111030,201711,1.0,0.981,3,5,9,1,9,9,9,9,9,9,R,9,9,9,9,9,9,9
17111031,201711,1.0,0.981,3,5,9,1,9,9,9,9,9,9,R,9,9,9,9,9,9,9
17111032,201711,1.0,0.981,3,5,9,1,9,9,9,9,9,9,R,9,9,9,9,9,9,9
17111033,201711,1.0,0.981,3,5,9,1,9,9,9,9,9,9,R,9,9,9,9,9,9,9
17111034,201711,1.0,0.981,3,5,9,1,9,9,9,9,9,9,R,9,9,9,9,9,9,9
17111035,201711,1.0,0.981,3,5,9,1,9,9,9,9,9,9,R,9,9,9,9,9,9,9
17111036,201711,1.0,0.981,3,5,9,1,9,9,9,9,9,9,R,9,9,9,9,9,9,9
17111037,201711,1.0,0.981,3,5,9,1,9,9,9,9,9,9,R,9,9,9,9,9,9,9
17111038,201711,1.0,0.981,3,5,9,1,9,9,9,9,9,9,R,9,9,9,9,9,9,9
17111039,201711,1.0,0.981,3,5,9,1,9,9,9,9,9,9,R,9,9,9,9,9,9,9
17111040,201711,1.0,0.981,3,5,9,1,9,9,9,9,9,9,R,9,9,9,9,9,9,9
17111041,201711,1.0,0.981,3,5,9,1,9,9,9,9,9,9,R,9,9,9,9,9,9,9
17111042,201711,1.0,0.981,3,5,9,1,9,9,9,9,9,9,R,9,9,9,9,9,9,9
17111043,201711,1.0,0.981,3,5,9,1,9,9,9,9,9,9,R,9,9,9,9,9,9,9
17111044,201711,1.0,0.981,3,5,9,1,9,9,9,9,9,9,R,9,9,9,9,9,9,9
17111045,201711,1.0,0.981,3,5,9,1,9,9,9,9,9,9,R,9,9,9,9,9,9,9
17111046,201711,1.0,0.981,3,5,9,1,9,9,9,9,9,9,R,9,9,9,9,9,9,9
17111047,201711,1.0,0.981,3,5,9,1,9,9,9,9,9,9,R,9,9,9,9,9,9,9
17111048,201711,1.0,0.981,3,5,9,1,9,9,9,9,9,9,R,9,9,9,9,9,9,9
17111049,201711,1.0,0.981,3,5,9,1,9,9,9,9,9,9,R,9,9,9,9,9,9,9
17111050,201711,1.0,0.981,3,5,9,1,9,9,9,9,9,9,R,9,9,9,9,9,9,9
17111051,201711,1.0,0.981,3,5,9,1,9,9,9,9,9,9,R,9,9,9,9,9,9,9
17111052,201711,1.0,0.981,3,5,9,1,9,9,9,9,9,9,R,9,9,9,9,9,9,9
17111053,201711,1.0,0.981,3,5,9,1,9,9,9,9,9,9,R,9,9,9,9,9,9,9
17111054,201711,1.0,0.981,3,5,9,1,9,9,9,9,9,9,R,9,9,9,9,9,9,9
17111055,201711,1.0,0.981,3,5,9,1,9,9,9,9,9,9,R,9,9,9,9,9,9,9
17111056,201711,1.0,0.981,3,5,9,1,9,9,9,9,9,9,R,9,9,9,9,9,9,9
17111057,201711,1.0,0.981,3,5,9,1,9,9,9,9,9,9,R,9,9,9,9,9,9,9
17111058,201711,1.0,0.981,3,5,9,1,9,9,9,9,9,9,R,9,9,9,9,9,9,9
17111059,201711,1.0,0.981,3,5,9,1,9,9,9,9,9,9,R,9,9,9,9,9,9,9
17111060,201711,1.0,0.981,3,5,9,1,9,9,9,9,9,9,R,9,9,9,9,9,9,9
17111061,201711,1.0,0.981,3,5,9,1,9,9,9,9,9,9,R,9,9,9,9,9,9,9
17111062,201711,1.0,0.981,3,5,9,1,9,9,9,9,9,9,R,9,9,9,9,9,9,9
17111063,201711,1.0,0.981,3,5,9,1,9,9,9,9,9,9,R,9,9,9,9,9,9,9
17111064,201711,1.0,0.981,3,5,9,1,9,9,9,9,9,9,R,9,9,9,9,9,9,9
17111065,201711,1.0,0.981,3,5,9,1,9,9,9,9,9,9,R,9,9,9,9,9,9,9
17111066,201711,1.0,0.981,3,5,9,1,9,9,9,9,9,9,R,9,9,9,9,9,9,9
17111067,201711,1.0,0.981,3,5,9,1,9,9,9,9,9,9,R,9,9,9,9,9,9,9
17111068,201711,1.0,0.981,3,5,9,1,9,9,9,9,9,9,R,9,9,9,9,9,9,9
17111069,201711,1.0,0.981,3,5,9,1,9,9,9,9,9,9,R,9,9,9,9,9,9,9
17111070,201711,1.0,0.981,3,5,9,1,9,9,9,9,9,9,R,9,9,9,9,9,9,9
17111071,201711,1.0,0.981,3,5,9,1,9,9,9,9,9,9,R,9,9,9,9,9,9,9
17111072,201711,1.0,0.981,3,5,9,1,9,9,9,9,9,9,R,9,9,9,9,9,9,9
17111073,201711,1.0,0.981,3,5,9,1,9,9,9,9,9,9,R,9,9,9,9,9,9,9
17111074,201711,1.0,0.981,3,5,9,1,9,9,9,9,9,9,R,9,9,9,9,9,9,9
17111075,201711,1.0,0.981,3,5,9,1,9,9,9,9,9,9,R,9,9,9,9,9,9,9
17111076,201711,1.0,0.981,3,5,9,1,9,9,9,9,9,9,R,9,9,9,9,9,9,9
17111077,201711,1.0,0.981,3,5,9,1,9,9,9,9,9,9,R,9,9,9,9,9,9,9
17111078,201711,1.0,0.981,3,5,9,1,9,9,9,9,9,9,R,9,9,9,9,9,9,9
17111079,201711,1.0,0.981,3,5,9,1,9,9,9,9,9,9,R,9,9,9,9,9,9,9
17111080,201711,1.0,0.981,3,5,9,1,9,9,9,9,9,9,R,9,9,9,9,9,9,9
17111081,201711,1.0,0.981,3,5,9,1,9,9,9,9,9,9,R,9,9,9,9,9,9,9
17111082,201711,1.0,0.981,3,5,9,1,9,9,9,9,9,9,R,9,9,9,9,9,9,9
17111083,201711,1.0,0.981,3,5,9,1,9,9,9,9,9,9,R,9,9,9,9,9,9,9
17111084,201711,1.0,0.981,3,5,9,1,9,9,9,9,9,9,R,9,9,9,9,9,9,9
17111085,201711,1.0,0.981,3,5,9,1,9,9,9,9,9,9,R,9,9,9,9,9,9,9
17111086,201711,1.0,0.981,3,5,9,1,9,9,9,9,9,9,R,9,9,9,9,9,9,9
17111087,201711,1.0,0.981,3,5,9,1,9,9,9,9,9,9,R,9,9,9,9,9,9,9
17111088,201711,1.0,0.981,3,5,9,1,9,9,9,9,9,9,R,9,9,9,9,9,9,9
17111089,201711,1.0,0.981,3,5,9,1,9,9,9,9,9,9,R,9,9,9,9,9,9,9
17111090,201711,1.0,0.981,3,5,9,1,9,9,9,9,9,9,R,9,9,9,9,9,9,9
17111091,201711,1.0,0.981,3,5,9,1,9,9,9,9,9,9,R,9,9,9,9,9,9,9
17111092,201711,1.0,0.981,3,5,9,1,9,9,9,9,9,9,R,9,9,9,9,9,9,9
17111093,201711,1.0,0.981,3,5,9,1,9,9,9,9,9,9,R,9,9,9,9,9,9,9
17111094,201711,1.0,0.981,3,5,9,1,9,9,9,9,9,9,R,9,9,9,9,9,9,9
